category,text
défense et sécurité,"Arrêté du ministre de la défense nationale du 9 juillet 2024, fixant les attributions et les modalités de fonctionnement du conseil de la santé militaire. Le ministre de la défense nationale, Vu la Constitution, Vu la loi n° 67-20 du 31 mai 1967, portant statut général des militaires, ensemble les textes qui l'ont modifiée ou complétée dont le dernier en date la loi n° 2009-47 du 8 juillet 2009, Vu le décret n° 72-380 du 6 décembre 1972, portant statut particulier des militaires, ensemble les textes qui l'ont modifié ou complété dont le dernier en date le décret n° 2023-739 du 1er décembre 2023, Vu le décret n° 75-671 du 25 septembre 1975, fixant les attributions du ministre de la défense nationale, Vu le décret n° 79-735 du 22 août 1979 portant organisation du ministère de la défense nationale, ensemble les textes qui l'ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2016-908 du 22 juillet 2016, Vu le décret gouvernemental n° 2016-1096 du 24 août 2016, portant organisation des structures sanitaires miliaires, notamment son article 7, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement. Arrête Article premier - Le présent arrêté fixe les attributions et les modalités de fonctionnement du conseil de la santé militaire en application des dispositions de l’article 7 du décret gouvernemental n° 2016-1096 du 24 août 2016 susvisé. Art. 2 - Le conseil de la santé militaire est une instance consultative auprès du ministre de la défense nationale ayant pour mission d’examiner les questions générales et stratégiques relatives au fonctionnement des structures sanitaires miliaires et les méthodes de son développement. A cet effet, il est chargé notamment de ce que suit - proposer les orientations sanitaires militaires générales au sein de la stratégie du ministère de la défense nationale et dans le cadre de la politique nationale en la matière, - élaborer les conceptions générales relatives à la carte sanitaire militaire, - émettre les propositions et les recommandations relatives à l’organisation des structures sanitaires miliaires et les stratégies relatives à l’exercice des professions de santé, de la recherche scientifique et des services de santé préventifs et curatifs dans l’environnement militaire. Le conseil de la santé militaire peut être invité à accomplir, dans le cadre de ses attributions, toute autre mission qui lui est confiée par le ministre de la défense nationale. Art. 3 - Le président du conseil de la santé militaire fixe l’ordre du jour du conseil en fonction des sujets qui lui sont présentés par le ministre de la défense nationale ou les propositions de l’un de ses membres. Art. 4 - Le conseil de la santé militaire se réunit sur convocation de son président, au moins une fois tous les trois (3) mois et chaque fois que de besoin, pour délibérer sur les questions inscrites à l’ordre du jour, le quel est communiqué aux membres du conseil dix (10) jours au moins avant la tenue de la réunion, accompagné des documents correspondants. Le conseil de la santé militaire ne peut valablement délibérer qu’en présence des deux tiers (2/3) de ses membres au moins. Si le quorum n’est pas atteint, le conseil se réunit après sept (7) jours de la date de la première réunion quelque soit le nombre des membres présents. Le conseil émet ses propositions à la majorité des membres présents. En cas d’égalité des voix, la voix du président est prépondérante. Art.5- Les délibérations du conseil sont consignées dans des procès-verbaux signés par son président et ses membres présents, et sont adressés au ministre de la défense nationale. La direction générale de la santé militaire est chargée du secrétariat du conseil, de la tenue de ses procèsverbaux et de la conservation de ses archives. Art. 6 - Le conseil de la santé militaire établit un rapport annuel sur les résultats de ses travaux et le transmet au ministre de la défense nationale. Art. 7 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 9 juillet 2024. Le ministre de la défense nationale Imed Memiche Vu Le Chef du Gouvernement Ahmed Hachani"
défense et sécurité,Par arrêté du ministre de la défense nationale du 17 mai 2024. Est nommé au grade de maître de conférences de l'enseignement supérieur militaire au corps des officiers enseignants chercheurs de l'enseignement supérieur militaire le capitaine de corvette Anis Cherada à compter du 9 février 2024.
défense et sécurité,"Par arrêté du ministre de la défense nationale du 13 mars 2024. Le colonel médecin Tarek Ben Chaabene, maître de conférences agrégé hospitalo-universitaire en médecine, est chargé des fonctions de chef de service d'orthopédie et de traumatologie à l'hôpital militaire universitaire de Sfax, et ce, à compter du 13 mars 2024."
défense et sécurité,"Par arrêté du ministre de la défense nationale du 1er février 2024. Le lieutenant-colonel médecin Khalil Amri, maître de conférences hospitalo-universitaire en médecine, est chargé des fonctions de chef de service d'orthopédie et de traumatologie à l'hôpital militaire principal d'instruction de Tunis, à compter du 1er février 2024."
défense et sécurité,"Par arrêté du ministre de la défense nationale du 1er février 2024. Le colonel major médecin Mohamed Hedi Manai, professeur hospitalo-universitaire en médecine, est chargé des fonctions de chef de service du bloc opératoire central à l'hôpital militaire principal d'instruction de Tunis à compter du 1er février 2024."
défense et sécurité,"Par arrêté du ministre de la défense nationale du 29 mars 2024. Le lieutenant-colonel Mounir Hagui, maître de conférences agrégé hospitalo-universitaire en médecine, est chargé des fonctions de chef de service des urgences à l’hôpital militaire universitaire de Sfax, et ce, à compter du 22 mars 2024."
défense et sécurité,"Par arrêté du ministre de la défense nationale du 9 mai 2024. Sont nommés membres du conseil d’établissement de l’Office des fermes militaires Mesdames et Messieurs  - Driss Mnajja représentant la Présidence du Gouvernement, - Le colonel-major Moncef Othmani  représentant du ministère de la défense nationale, - Le colonel-major Taha Kchouk représentant du ministère de la défense nationale, - Le colonel-major Ilyes Gharbi  représentant du ministère chargé des affaires locales, - Mohamed Guizani  représentant du ministère chargé des finances, - Abdessattar Rabhi représentant du ministère chargé de l’économie et de la planification, - Hamida Belgaied  représentante du ministère chargé de l’industrie, - Wissem Mhimdi représentant du ministère chargé du commerce, - Mohamed Mehdi Abid  représentant du ministère chargé de l’agriculture, - Chiraz Gouider  représentante du ministère chargé de l’enseignement supérieur et de la recherche scientifique, - Khalil Hamdani représentant du ministère chargé des domaines des l’Etat et des affaires foncières."
défense et sécurité,"par arrêté du ministre de la défense nationale Les personnes ci-après désignées sont nommées membres au conseil d'établissement du Centre de recherches militaires - Le colonel-major magistrat Taoufik Laâyouni représentant du ministère de la défense nationale en remplacement du colonel magistrat Anis Kassis, - Monsieur Atef Borchani représentant du ministère de l'économie et de la planification en remplacement de Monsieur Kamel Gomri"
défense et sécurité,Par arrêté du ministre de la défense nationale Les personnes ci-après désignées sont nommées membres au conseil d'établissement du Centre de recherches militaires - Le colonel-major magistrat Taoufik Laâyouni représentant du ministère
agriculture,"Par arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime 2 juillet 2024. Les candidats dont les noms suivent sont nommés par voie de promotion exceptionnelle dans le grade d'administrateur général au corps administratif commun des administrations publiques à l'institution de la recherche et de l'enseignement supérieur agricoles - Wassila Mâatallah, - Chiheb Oueslati, - Essia Boughdiri, - Majdi Hmaissi, - Faten Masmoudi épouse Njah."
agriculture,"Par arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime du 15 avril 2024. Madame Sana Bouzaouache est nommée représentante de la Présidence du Gouvernement au conseil d'administration de l'Agence des ports et des installations de pêche, et ce, à compter du 14 décembre 2023."
agriculture,"Par arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime du 15 avril 2024. Madame Houda Ben Alaya épouse Weslati est nommée représentante du ministère de l'agriculture, des ressources hydrauliques et de la pêche maritime au conseil d'administration de l'Office national de l'huile, et ce, à compter du 29 décembre 2023."
agriculture,"Par décret n° 2024-91 du 23 janvier 2024. Madame Sihem Oueslati épouse Jemâa, administrateur général de l'enseignement supérieur et de la recherche scientifique, est nommée chargée de mission au cabinet du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime."
agriculture,"Par arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime du 15 avril 2024. Monsieur Majdi Amami est nommé représentant du ministère des finances au conseil d'administration de la Société d'exploitation du canal et des adductions des eaux du nord, et ce, à compter du 11 décembre 2023."
